organism	ec	temperature
oceanobacillus_iheyensis	3.5.1.19	45.0
halobacterium_salinarum	6.1.1.23	37.0
halobacterium_salinarum	1.11.1.21	40.0
halobacterium_salinarum	1.11.1.21	50.0
halobacterium_salinarum	1.1.1.71	55.0
halobacterium_salinarum	6.3.5.6	37.0
halobacterium_salinarum	2.3.3.16	30.0
halobacterium_salinarum	2.3.3.16	30.0
halobacterium_salinarum	2.7.4.6	30.0
halobacterium_salinarum	2.7.4.6	30.0
halobacterium_salinarum	1.2.7.11	52.0
halobacterium_salinarum	3.1.4.1	30.0
halobacterium_salinarum	1.1.1.37	35.0
halobacterium_salinarum	1.4.1.1	40.0
halobacterium_salinarum	1.4.1.1	45.0
halobacterium_salinarum	1.4.1.1	60.0
halobacterium_salinarum	1.4.1.1	60.0
halobacterium_salinarum	1.4.1.1	65.0
halobacterium_salinarum	1.4.1.1	65.0
halobacterium_salinarum	1.4.1.1	65.0
halobacterium_salinarum	1.4.1.1	70.0
halobacterium_salinarum	1.4.1.1	70.0
halobacterium_salinarum	3.5.3.6	40.0
halobacterium_salinarum	1.4.1.2	40.0
halobacterium_salinarum	1.4.1.2	40.0
halobacterium_salinarum	1.1.1.205	22.0
halobacterium_salinarum	1.11.1.6	40.0
halobacterium_salinarum	1.11.1.6	50.0
halobacterium_salinarum	1.5.1.40	22.0
halobacterium_salinarum	1.5.1.40	35.0
halobacterium_salinarum	5.2.1.8	15.0
halobacterium_salinarum	3.2.1.14	40.0
halobacterium_salinarum	3.1.3.1	20.0
halobacterium_salinarum	3.1.3.1	37.0
halobacterium_salinarum	3.1.3.1	40.0
halobacterium_salinarum	3.1.3.1	40.0
penicillium_roqueforti	4.2.3.9	25.0
penicillium_roqueforti	4.2.3.9	25.0
penicillium_roqueforti	4.2.3.9	25.0
penicillium_roqueforti	4.2.3.9	30.0
penicillium_roqueforti	2.3.2.2	45.0
penicillium_roqueforti	3.1.1.3	40.0
penicillium_roqueforti	3.5.3.7	40.0
bacillus_megaterium	4.1.1.93	20.0
bacillus_megaterium	4.1.1.93	30.0
bacillus_megaterium	4.1.1.93	30.0
bacillus_megaterium	4.1.1.93	45.0
bacillus_megaterium	2.3.1.89	30.0
bacillus_megaterium	3.1.1.3	45.0
bacillus_megaterium	3.1.1.3	55.0
bacillus_megaterium	3.3.2.10	30.0
bacillus_megaterium	3.3.2.10	40.0
bacillus_megaterium	1.13.11.52	25.0
bacillus_megaterium	2.3.3.16	25.0
bacillus_megaterium	3.2.1.132	50.0
bacillus_megaterium	3.2.1.132	50.0
bacillus_megaterium	5.1.1.7	45.0
bacillus_megaterium	1.4.1.1	52.0
bacillus_megaterium	1.14.15.8	22.0
bacillus_megaterium	1.14.15.8	22.0
bacillus_megaterium	1.14.15.8	30.0
bacillus_megaterium	1.14.15.8	30.0
bacillus_megaterium	1.14.15.8	30.0
bacillus_megaterium	1.14.15.8	30.0
bacillus_megaterium	1.14.15.8	30.0
bacillus_megaterium	1.14.15.8	37.0
bacillus_megaterium	1.4.1.8	47.0
bacillus_megaterium	1.14.99.14	30.0
bacillus_megaterium	6.2.1.14	32.0
bacillus_megaterium	1.13.11.1	25.0
bacillus_megaterium	3.2.1.1	60.0
bacillus_megaterium	3.2.1.1	60.7
bacillus_megaterium	3.1.1.75	37.0
bacillus_megaterium	3.1.1.75	65.0
bacillus_megaterium	3.4.17.13	30.0
bacillus_megaterium	3.4.17.13	30.0
bacillus_megaterium	1.1.3.30	35.0
bacillus_megaterium	2.4.1.10	45.0
bacillus_megaterium	3.2.1.8	85.0
bacillus_megaterium	2.4.1.19	37.0
bacillus_megaterium	2.4.1.19	45.0
bacillus_megaterium	2.4.1.19	55.0
bacillus_megaterium	2.4.1.19	55.0
bacillus_megaterium	2.4.1.19	55.0
bacillus_megaterium	2.4.1.19	55.0
bacillus_megaterium	2.4.1.19	55.0
bacillus_megaterium	2.4.1.19	60.0
bacillus_megaterium	2.1.1.188	37.0
bacillus_megaterium	3.5.1.11	28.0
bacillus_megaterium	3.5.1.11	37.0
bacillus_megaterium	3.5.1.11	37.0
bacillus_megaterium	3.5.1.11	37.0
bacillus_megaterium	3.5.1.11	45.0
bacillus_megaterium	3.5.1.11	45.0
bacillus_megaterium	3.5.1.11	57.0
bacillus_megaterium	3.2.1.2	50.0
bacillus_megaterium	3.2.1.2	60.0
bacillus_megaterium	4.2.2.2	55.0
bacillus_megaterium	1.17.1.8	30.0
bacillus_megaterium	3.4.16.4	37.0
bacillus_megaterium	3.4.16.4	40.0
bacillus_megaterium	3.4.24.28	60.0
bacillus_megaterium	3.2.1.22	55.0
bacillus_megaterium	3.2.1.23	30.0
bacillus_megaterium	3.2.1.23	31.0
bacillus_megaterium	3.2.1.23	40.0
bacillus_megaterium	3.2.1.23	40.0
bacillus_megaterium	3.2.1.23	55.0
bacillus_megaterium	1.14.18.1	50.0
bacillus_megaterium	1.1.1.47	25.0
bacillus_megaterium	1.1.1.47	37.0
bacillus_megaterium	3.7.1.3	25.0
batis_maritima	2.1.1.165	22.0
microbacterium_natoriense	3.5.1.81	45.0
pinus_banksiana	2.4.1.111	40.0
pinus_banksiana	2.4.1.111	40.0
pinus_banksiana	3.2.1.126	30.0
ruminococcus_sp	1.1.1.393	37.0
ruminococcus_sp	5.1.3.30	60.0
acidiphilium_acidophilum	3.12.1.1	70.0
acidiphilium_acidophilum	3.12.1.B1	40.0
acidiphilium_acidophilum	3.12.1.B1	65.0
trichoderma_polysporum	3.2.1.132	40.0
aspergillus_fumigatus	5.3.1.8	37.0
aspergillus_fumigatus	2.6.1.8	30.0
aspergillus_fumigatus	2.5.1.34	30.0
aspergillus_fumigatus	2.5.1.34	30.0
aspergillus_fumigatus	2.5.1.34	30.0
aspergillus_fumigatus	2.5.1.34	37.0
aspergillus_fumigatus	2.5.1.34	37.0
aspergillus_fumigatus	2.5.1.34	37.0
aspergillus_fumigatus	2.5.1.34	37.0
aspergillus_fumigatus	2.5.1.34	37.0
aspergillus_fumigatus	2.5.1.34	37.0
aspergillus_fumigatus	3.2.1.139	37.0
aspergillus_fumigatus	2.5.1.B31	30.0
aspergillus_fumigatus	2.5.1.B31	37.0
aspergillus_fumigatus	3.4.23.18	45.0
aspergillus_fumigatus	4.4.1.2	37.0
aspergillus_fumigatus	2.3.3.14	50.0
aspergillus_fumigatus	3.1.3.26	58.0
aspergillus_fumigatus	3.2.1.131	37.0
aspergillus_fumigatus	2.5.1.58	25.0
aspergillus_fumigatus	1.14.13.196	25.0
aspergillus_fumigatus	1.14.13.196	25.0
aspergillus_fumigatus	1.14.13.195	25.0
aspergillus_fumigatus	3.2.1.78	45.0
aspergillus_fumigatus	3.2.1.78	45.0
aspergillus_fumigatus	3.2.1.78	60.0
aspergillus_fumigatus	3.2.1.78	60.0
aspergillus_fumigatus	3.2.1.78	60.0
aspergillus_fumigatus	3.5.4.1	30.0
aspergillus_fumigatus	3.5.4.1	35.0
aspergillus_fumigatus	3.2.1.74	60.0
aspergillus_fumigatus	3.2.1.14	60.0
aspergillus_fumigatus	3.1.1.3	65.0
aspergillus_fumigatus	2.1.1.293	15.0
aspergillus_fumigatus	3.2.1.37	75.0
aspergillus_fumigatus	3.2.1.1	37.0
aspergillus_fumigatus	3.2.1.39	24.0
aspergillus_fumigatus	3.2.1.39	60.0
aspergillus_fumigatus	2.7.7.13	30.0
aspergillus_fumigatus	3.1.1.74	25.0
aspergillus_fumigatus	3.1.1.75	45.0
aspergillus_fumigatus	3.1.1.75	70.0
aspergillus_fumigatus	2.5.1.80	30.0
aspergillus_fumigatus	2.5.1.80	37.0
aspergillus_fumigatus	2.5.1.80	37.0
aspergillus_fumigatus	2.5.1.80	37.0
aspergillus_fumigatus	3.2.1.4	50.0
aspergillus_fumigatus	3.2.1.4	55.0
aspergillus_fumigatus	3.2.1.4	55.0
aspergillus_fumigatus	3.2.1.4	70.0
aspergillus_fumigatus	3.2.1.165	50.0
aspergillus_fumigatus	1.3.99.4	30.0
aspergillus_fumigatus	2.5.1.110	37.0
aspergillus_fumigatus	3.2.1.146	37.0
aspergillus_fumigatus	1.4.3.2	30.0
aspergillus_fumigatus	3.2.1.134	48.0
aspergillus_fumigatus	3.4.21.63	37.0
aspergillus_fumigatus	3.2.1.8	50.0
aspergillus_fumigatus	3.2.1.8	50.0
aspergillus_fumigatus	3.2.1.8	60.0
aspergillus_fumigatus	3.2.1.8	70.0
aspergillus_fumigatus	3.2.1.8	70.0
aspergillus_fumigatus	3.2.1.8	90.0
aspergillus_fumigatus	1.1.1.17	25.0
aspergillus_fumigatus	1.1.1.17	25.0
aspergillus_fumigatus	3.2.1.7	55.0
aspergillus_fumigatus	3.2.1.7	60.0
aspergillus_fumigatus	2.1.1.261	37.0
aspergillus_fumigatus	3.2.1.3	65.0
aspergillus_fumigatus	3.2.1.3	65.0
aspergillus_fumigatus	3.2.1.132	40.0
aspergillus_fumigatus	3.2.1.132	50.0
aspergillus_fumigatus	3.2.1.132	55.0
aspergillus_fumigatus	3.2.1.132	60.0
aspergillus_fumigatus	3.2.1.132	70.0
aspergillus_fumigatus	3.2.1.132	70.0
aspergillus_fumigatus	1.15.1.1	37.0
aspergillus_fumigatus	3.2.1.149	55.0
aspergillus_fumigatus	3.1.3.8	55.0
aspergillus_fumigatus	3.1.3.8	55.0
aspergillus_fumigatus	3.1.3.8	58.0
aspergillus_fumigatus	3.1.3.8	60.0
aspergillus_fumigatus	3.1.3.8	60.0
aspergillus_fumigatus	3.2.1.21	55.0
aspergillus_fumigatus	3.2.1.21	60.0
aspergillus_fumigatus	3.2.1.21	60.0
aspergillus_fumigatus	3.2.1.21	60.0
aspergillus_fumigatus	3.2.1.21	60.0
aspergillus_fumigatus	3.2.1.21	65.0
aspergillus_fumigatus	3.2.1.21	65.0
aspergillus_fumigatus	2.6.1.21	30.0
aspergillus_fumigatus	3.2.1.26	50.0
aspergillus_fumigatus	3.2.1.26	55.0
aspergillus_fumigatus	3.2.1.18	37.0
aspergillus_fumigatus	2.5.1.100	30.0
aspergillus_fumigatus	1.14.13.70	35.0
aspergillus_fumigatus	3.2.1.80	60.0
aspergillus_fumigatus	5.4.99.9	37.0
aspergillus_fumigatus	5.4.99.9	37.0
aspergillus_fumigatus	5.1.3.2	37.0
aspergillus_fumigatus	2.3.3.5	50.0
arthrobacter_pascens	4.2.1.103	25.0
arthrobacter_pascens	3.5.1.91	25.0
arthrobacter_pascens	3.5.1.91	35.0
arthrobacter_pascens	1.1.3.17	22.0
cricetulus_griseus	5.3.1.9	22.0
cricetulus_griseus	2.3.1.42	37.0
cricetulus_griseus	3.4.17.23	37.0
cricetulus_griseus	4.6.1.1	37.0
cricetulus_griseus	2.4.2.8	37.0
cricetulus_griseus	2.4.2.8	37.0
cricetulus_griseus	2.4.1.155	37.0
cricetulus_griseus	6.3.1.14	30.0
cricetulus_griseus	2.4.1.221	37.0
cricetulus_griseus	6.1.1.15	37.0
cricetulus_griseus	5.3.4.1	37.0
cricetulus_griseus	2.4.1.198	37.0
cricetulus_griseus	2.4.2.31	37.0
cricetulus_griseus	2.7.11.11	22.0
cricetulus_griseus	3.1.7.6	37.0
cricetulus_griseus	6.1.1.6	37.0
cricetulus_griseus	2.3.1.50	37.0
cricetulus_griseus	2.3.1.57	30.0
cricetulus_griseus	4.3.2.4	37.0
cricetulus_griseus	3.6.4.6	37.0
cricetulus_griseus	3.6.3.44	20.0
cricetulus_griseus	3.6.3.44	35.0
cricetulus_griseus	3.6.3.44	37.0
cricetulus_griseus	3.6.3.44	37.0
cricetulus_griseus	6.1.1.5	37.0
cricetulus_griseus	6.1.1.4	37.0
cricetulus_griseus	3.2.1.106	37.0
cricetulus_griseus	3.1.3.35	37.0
cricetulus_griseus	3.1.3.1	37.0
cricetulus_griseus	1.14.14.18	37.0
cricetulus_griseus	1.1.1.184	25.0
cricetulus_griseus	6.1.1.22	37.0
cricetulus_griseus	2.4.1.141	37.0
cricetulus_griseus	6.1.1.3	37.0
cricetulus_griseus	2.4.1.102	37.0
cricetulus_griseus	1.14.13.39	37.0
cricetulus_griseus	3.2.1.18	37.0
cricetulus_griseus	2.7.1.20	37.0
cricetulus_griseus	2.7.1.20	37.0
cricetulus_griseus	1.5.1.3	20.0
cricetulus_griseus	3.4.19.12	37.0
cricetulus_griseus	5.99.1.3	37.0
cricetulus_griseus	2.7.7.43	37.0
cricetulus_griseus	1.1.1.205	37.0
cricetulus_griseus	2.3.1.26	30.0
cricetulus_griseus	2.3.1.26	37.0
cricetulus_griseus	2.4.1.68	37.0
cricetulus_griseus	2.4.1.68	37.0
schwanniomyces_capriottii	3.1.3.8	55.0
schwanniomyces_capriottii	3.1.3.8	60.0
schwanniomyces_capriottii	3.1.3.26	37.0
schwanniomyces_capriottii	3.1.3.26	60.0
bos_indicus	3.1.1.55	37.0
isoptericola_jiangsuensis	3.2.1.14	50.0
ulva_pertusa	3.1.3.1	37.0
micrococcus_percitreus	4.1.1.53	30.0
nocardia_otitidiscaviarum	1.1.98.2	23.0
haliotis_diversicolor	1.13.11.52	37.0
haliotis_diversicolor	3.4.21.93	37.0
haliotis_diversicolor	3.1.3.1	37.0
haliotis_diversicolor	3.4.21.75	37.0
botrytis_cinerea	2.5.1.B25	30.0
botrytis_cinerea	2.4.1.16	35.0
botrytis_cinerea	4.2.1.146	22.0
botrytis_cinerea	1.1.1.270	30.0
botrytis_cinerea	1.10.3.2	55.0
botrytis_cinerea	1.10.3.2	60.0
botrytis_cinerea	3.7.1.1	25.0
botrytis_cinerea	3.7.1.1	25.0
botrytis_cinerea	2.7.11.25	25.0
botrytis_cinerea	4.2.1.76	25.0
sesbania_virgata	3.2.1.78	50.0
equisetum_scirpoides	2.4.1.207	20.0
cancer_irroratus	2.7.11.31	28.0
paenibacillus_alginolyticus	4.2.2.12	55.0
scophthalmus_maximus	3.4.22.1	50.0
scophthalmus_maximus	3.2.1.17	37.0
scophthalmus_maximus	1.14.13.8	25.0
bitis_gabonica	3.4.21.55	27.0
bitis_gabonica	3.4.21.55	30.0
bitis_gabonica	3.4.21.55	37.0
sophora_flavescens	2.5.1.71	30.0
sophora_flavescens	2.5.1.70	25.0
sophora_flavescens	1.14.13.103	30.0
oldenlandia_affinis	5.3.4.1	25.0
bacillus_pseudalcaliphilus	2.4.1.19	55.0
bacillus_pseudalcaliphilus	2.4.1.19	60.0
bacillus_pseudalcaliphilus	2.4.1.19	60.0
acanthus_ebracteatus	1.6.5.4	25.0
gammarus_pulex	3.1.1.7	25.0
gammarus_pulex	4.2.1.24	37.0
variovorax_sp	1.13.11.2	30.0
hemicentrotus_pulcherrimus	1.8.1.7	25.0
hemicentrotus_pulcherrimus	1.8.1.7	25.0
hemicentrotus_pulcherrimus	3.6.5.3	25.0
aspergillus_niveus	3.2.1.20	65.0
aspergillus_niveus	3.2.1.67	50.0
aspergillus_niveus	3.2.1.151	60.0
aspergillus_niveus	3.2.1.3	65.0
caulobacter_vibrioides	3.1.1.68	22.0
caulobacter_vibrioides	6.1.1.21	30.0
caulobacter_vibrioides	6.2.1.3	30.0
caulobacter_vibrioides	3.2.1.3	40.0
caulobacter_vibrioides	2.6.1.102	22.0
caulobacter_vibrioides	2.7.7.8	37.0
caulobacter_vibrioides	2.7.13.3	22.0
caulobacter_vibrioides	1.1.1.175	30.0
acidianus_infernus	5.99.1.3	75.0
lactobacillus_sanfranciscensis	1.1.1.67	35.0
lactobacillus_sanfranciscensis	2.3.1.8	49.0
lactobacillus_sanfranciscensis	2.4.1.10	35.0
lactobacillus_sanfranciscensis	2.4.1.8	30.0
lactobacillus_sanfranciscensis	3.4.14.11	30.0
lactobacillus_sanfranciscensis	2.7.2.1	53.0
lactobacillus_phage	3.2.1.17	37.0
nitrospirillum_amazonense	1.18.6.1	30.0
pelobacter_massiliensis	1.97.1.2	25.0
thauera_aromatica	3.1.2.25	30.0
thauera_aromatica	3.1.2.25	30.0
thauera_aromatica	1.1.1.368	37.0
thauera_aromatica	1.1.1.368	50.0
thauera_aromatica	1.3.8.3	50.0
thauera_aromatica	3.7.1.21	37.0
thauera_aromatica	4.1.99.11	30.0
thauera_aromatica	1.17.5.1	30.0
thauera_aromatica	1.17.5.1	30.0
treponema_phagedenis	3.2.1.23	50.0
vombatus_sp	2.7.2.3	30.0
aspergillus_candidus	3.2.1.4	50.0
aspergillus_candidus	3.4.21.63	43.0
aspergillus_candidus	3.4.21.63	47.0
aspergillus_candidus	3.4.21.63	50.0
vitis_labrusca	2.3.1.196	20.0
vitis_labrusca	3.2.1.26	37.0
vitis_labrusca	2.3.1.232	20.0
brugia_malayi	2.7.4.8	40.0
brugia_malayi	3.6.4.13	37.0
brugia_malayi	1.5.1.3	25.0
brugia_malayi	3.1.3.12	37.0
brugia_malayi	1.1.1.49	40.0
brugia_malayi	3.4.24.21	25.0
brugia_malayi	3.2.1.14	37.0
rana_temporaria	2.7.1.11	25.0
rana_temporaria	2.6.1.5	37.0
rana_temporaria	2.8.1.1	30.0
rana_temporaria	2.8.1.1	35.0
rana_temporaria	2.7.7.7	37.0
cunninghamella_elegans	1.4.1.1	40.0
cunninghamella_elegans	4.1.1.12	40.0
tribolium_freemani	3.1.1.59	30.0
vibrio_sp	3.4.11.1	61.0
vibrio_sp	3.2.1.32	37.0
vibrio_sp	3.2.1.32	37.0
vibrio_sp	3.2.1.32	37.0
vibrio_sp	4.2.2.3	25.0
vibrio_sp	4.2.2.3	30.0
vibrio_sp	4.2.2.3	30.0
vibrio_sp	4.2.2.3	35.0
vibrio_sp	4.2.2.3	37.0
vibrio_sp	4.2.2.3	38.0
vibrio_sp	4.2.2.3	40.0
vibrio_sp	3.4.24.3	37.0
vibrio_sp	1.2.1.92	30.0
vibrio_sp	4.2.2.11	38.0
vibrio_sp	4.2.2.11	45.0
vibrio_sp	3.2.1.1	60.0
vibrio_sp	5.5.1.25	30.0
vibrio_sp	5.3.1.5	60.0
vibrio_sp	3.2.1.B1	35.0
vibrio_sp	3.2.1.B1	55.0
vibrio_sp	2.4.99.4	20.0
vibrio_sp	3.1.3.1	25.0
vibrio_sp	3.2.1.44	38.0
vibrio_sp	3.2.1.78	40.0
vibrio_sp	3.2.1.78	45.0
vibrio_sp	3.2.1.78	50.0
vibrio_sp	3.2.1.81	30.0
vibrio_sp	3.2.1.81	30.0
vibrio_sp	3.2.1.81	30.0
vibrio_sp	3.2.1.81	35.0
vibrio_sp	3.2.1.81	40.0
vibrio_sp	3.2.1.81	40.0
vibrio_sp	3.2.1.81	40.0
vibrio_sp	3.2.1.81	40.0
vibrio_sp	3.2.1.81	40.0
vibrio_sp	3.2.1.81	40.0
vibrio_sp	3.2.1.81	40.0
vibrio_sp	3.2.1.81	38.0
vibrio_sp	3.2.1.81	40.0
vibrio_sp	3.2.1.159	30.0
vibrio_sp	3.2.1.72	35.0
vibrio_sp	1.1.1.42	20.0
vibrio_sp	1.1.1.42	20.0
vibrio_sp	1.1.1.42	40.0
vibrio_sp	1.1.1.42	40.0
clostridium_formicaceticum	1.5.1.20	37.0
clostridium_formicaceticum	1.5.1.15	45.0
clostridium_formicaceticum	2.3.3.13	46.0
clostridium_formicaceticum	1.2.99.6	40.0
tyromyces_palustris	1.2.3.5	40.0
cenarchaeum_symbiosum	2.7.7.7	38.0
cenarchaeum_symbiosum	2.7.7.7	42.0
cenarchaeum_symbiosum	3.1.3.11	40.0
vibrio_rumoiensis	1.11.1.6	40.0
stevia_rebaudiana	1.1.1.34	37.0
solidago_canadensis	4.2.3.23	25.0
alisma_plantago-aquatica	1.1.1.34	30.0
klebsiella_oxytoca	4.2.1.28	37.0
klebsiella_oxytoca	4.2.1.28	37.0
klebsiella_oxytoca	4.2.1.28	37.0
klebsiella_oxytoca	4.2.1.28	37.0
klebsiella_oxytoca	4.2.1.28	37.0
klebsiella_oxytoca	1.14.13.24	30.0
klebsiella_oxytoca	3.1.3.26	55.0
klebsiella_oxytoca	3.2.1.54	23.0
klebsiella_oxytoca	4.2.1.84	28.0
klebsiella_oxytoca	3.1.3.8	55.0
klebsiella_oxytoca	3.1.3.8	55.0
klebsiella_oxytoca	3.1.3.8	77.0
klebsiella_oxytoca	3.5.1.4	40.0
streptomyces_anulatus	3.1.1.76	30.0
streptomyces_anulatus	3.1.1.75	30.0
symbiobacterium_sp	4.1.99.2	55.0
symbiobacterium_sp	4.1.99.2	80.0
aquifex_pyrophilus	5.1.1.1	90.0
aquifex_pyrophilus	2.5.1.55	80.0
aquifex_pyrophilus	6.5.1.2	65.0
actinoplanes_missouriensis	2.7.1.175	55.0
actinoplanes_missouriensis	3.1.1.39	38.0
actinoplanes_missouriensis	3.1.1.39	38.0
salix_discolor	4.2.3.27	35.0
selenomonas_ruminantium	4.1.1.19	60.0
selenomonas_ruminantium	4.1.1.18	41.0
selenomonas_ruminantium	4.1.1.18	45.0
selenomonas_ruminantium	3.2.1.82	40.0
selenomonas_ruminantium	3.1.3.26	50.0
selenomonas_ruminantium	3.5.3.12	40.0
selenomonas_ruminantium	3.1.1.20	30.0
selenomonas_ruminantium	3.1.1.20	30.0
selenomonas_ruminantium	3.5.1.53	45.0
selenomonas_ruminantium	3.1.3.8	50.0
selenomonas_ruminantium	3.1.3.8	50.0
oryza_collina	3.5.1.13	50.0
clostridium_sphenoides	1.1.1.77	30.0
hirudo_verbana	3.2.1.17	25.0
hirudo_verbana	3.2.1.17	42.0
tricholoma_matsutake	1.1.3.10	50.0
tricholoma_matsutake	3.1.3.6	50.0
artemia_salina	3.2.1.4	55.0
artemia_salina	3.6.1.17	45.0
artemia_salina	3.1.6.1	50.0
artemia_salina	2.7.7.45	37.0
artemia_salina	2.7.7.45	40.0
acidilobus_saccharovorans	3.5.1.B15	90.0
acidilobus_saccharovorans	1.15.1.1	25.0
acidilobus_saccharovorans	1.15.1.1	70.0
acidilobus_saccharovorans	3.5.1.19	90.0
acidilobus_saccharovorans	3.5.1.19	90.0
marinobacter_sp	1.16.1.1	45.0
marinobacter_sp	3.2.1.4	27.0
dorcoceras_hygrometricum	2.4.1.123	30.0
clostridium_tetanomorphum	2.8.3.11	25.0
clostridium_tetanomorphum	2.5.1.17	37.0
clostridium_tetanomorphum	2.5.1.17	37.0
clostridium_tetanomorphum	4.3.1.2	22.0
clostridium_tetanomorphum	4.3.1.2	22.0
clostridium_tetanomorphum	4.3.1.2	30.0
clostridium_tetanomorphum	4.3.1.2	30.0
clostridium_tetanomorphum	4.3.1.2	55.0
clostridium_tetanomorphum	5.4.99.1	35.0
clostridium_tetanomorphum	5.4.99.1	38.0
clostridium_tetanomorphum	5.4.99.1	40.0
clostridium_tetanomorphum	5.4.99.1	40.0
clostridium_tetanomorphum	5.4.99.1	55.0
deamia_testudo	5.3.1.5	60.0
deamia_testudo	5.3.1.5	80.0
deamia_testudo	1.10.3.2	60.0
kocuria_sp	3.5.1.117	60.0
kocuria_sp	3.2.1.8	55.0
streptomyces_collinus	1.3.1.86	40.0
streptomyces_collinus	2.3.1.38	30.0
bacillus_mycoides	3.2.1.4	50.0
bacillus_mycoides	3.1.1.81	28.0
bacillus_mycoides	3.1.1.43	47.0
nonomuraea_sp	4.2.2.18	65.0
nonomuraea_sp	4.2.2.18	65.0
nonomuraea_sp	4.2.2.18	70.0
pleurotus_ostreatus	1.1.3.6	60.0
pleurotus_ostreatus	1.1.3.7	40.0
pleurotus_ostreatus	1.1.3.4	50.0
pleurotus_ostreatus	3.1.27.3	37.0
pleurotus_ostreatus	3.1.27.3	65.0
pleurotus_ostreatus	3.1.27.3	70.0
pleurotus_ostreatus	1.3.3.5	80.0
pleurotus_ostreatus	2.4.1.231	30.0
pleurotus_ostreatus	3.2.1.55	40.0
pleurotus_ostreatus	3.2.1.55	40.0
pleurotus_ostreatus	3.2.1.55	40.0
pleurotus_ostreatus	1.11.1.14	25.0
pleurotus_ostreatus	3.4.24.20	37.0
pleurotus_ostreatus	1.11.1.19	30.0
pleurotus_ostreatus	1.10.3.2	20.0
pleurotus_ostreatus	1.10.3.2	22.0
pleurotus_ostreatus	1.10.3.2	25.0
pleurotus_ostreatus	1.10.3.2	25.0
pleurotus_ostreatus	1.10.3.2	25.0
pleurotus_ostreatus	1.10.3.2	35.0
pleurotus_ostreatus	1.10.3.2	35.0
pleurotus_ostreatus	1.10.3.2	45.0
pleurotus_ostreatus	1.10.3.2	45.0
pleurotus_ostreatus	1.10.3.2	50.0
pleurotus_ostreatus	1.10.3.2	50.0
pleurotus_ostreatus	1.8.5.1	38.0
pleurotus_ostreatus	1.13.11.3	37.0
pleurotus_ostreatus	1.13.11.3	45.0
pleurotus_ostreatus	1.11.1.13	25.0
plasmodium_vivax	2.5.1.18	25.0
plasmodium_vivax	2.5.1.18	37.0
plasmodium_vivax	2.5.1.29	37.0
plasmodium_vivax	1.5.1.3	25.0
plasmodium_vivax	2.1.2.1	25.0
plasmodium_vivax	2.1.2.1	25.0
plasmodium_vivax	2.1.2.1	25.0
plasmodium_vivax	1.14.99.29	37.0
plasmodium_vivax	3.2.1.14	25.0
plasmodium_vivax	3.5.4.4	30.0
alcaligenes_faecalis	2.2.1.1	37.0
alcaligenes_faecalis	3.5.5.5	20.0
alcaligenes_faecalis	3.5.5.5	25.0
alcaligenes_faecalis	3.5.5.5	40.0
alcaligenes_faecalis	3.5.5.5	45.0
alcaligenes_faecalis	3.5.5.5	45.0
alcaligenes_faecalis	3.5.5.5	45.0
alcaligenes_faecalis	1.7.2.1	25.0
alcaligenes_faecalis	2.3.1.183	30.0
alcaligenes_faecalis	3.5.1.81	45.0
alcaligenes_faecalis	3.5.1.81	45.0
alcaligenes_faecalis	1.1.1.30	30.0
alcaligenes_faecalis	1.4.9.2	25.0
alcaligenes_faecalis	1.2.1.78	30.0
alcaligenes_faecalis	1.3.1.49	40.0
alcaligenes_faecalis	2.7.4.1	30.0
alcaligenes_faecalis	1.14.13.7	28.0
alcaligenes_faecalis	5.2.1.1	42.0
alcaligenes_faecalis	5.2.1.1	45.0
alcaligenes_faecalis	1.17.1.5	30.0
alcaligenes_faecalis	4.2.1.84	30.0
alcaligenes_faecalis	3.5.5.1	30.0
alcaligenes_faecalis	3.5.5.1	30.0
alcaligenes_faecalis	3.5.5.1	35.0
alcaligenes_faecalis	3.5.5.1	40.0
alcaligenes_faecalis	3.5.5.1	44.0
alcaligenes_faecalis	3.1.2.20	65.0
alcaligenes_faecalis	3.1.1.75	55.0
alcaligenes_faecalis	3.5.1.11	25.0
alcaligenes_faecalis	3.5.1.11	25.0
alcaligenes_faecalis	1.13.11.2	28.0
alcaligenes_faecalis	3.3.1.1	50.0
persephonella_marina	3.1.3.85	85.0
persephonella_marina	2.4.1.266	70.0
persephonella_marina	2.4.1.266	90.0
persephonella_marina	2.4.1.268	80.0
persephonella_marina	3.1.4.52	37.0
rosa_roxburghii	1.3.2.3	25.0
rosa_roxburghii	1.1.1.365	25.0
saccharomyces_kudriavzevii	1.1.1.8	25.0
musa_x	2.4.1.14	25.0
musa_x	3.2.1.39	50.0
musa_x	2.3.1.84	30.0
musa_x	2.4.1.1	35.0
musa_x	2.4.1.1	40.0
musa_x	2.4.1.1	45.0
musa_x	2.4.1.1	50.0
musa_x	1.10.3.1	30.0
musa_x	1.10.3.1	30.0
musa_x	1.10.3.1	50.0
musa_x	3.1.3.2	37.0
musa_x	1.14.18.1	50.0
musa_x	3.3.2.9	26.0
musa_x	3.2.1.67	50.0
musa_x	1.11.1.10	25.0
musa_x	1.11.1.10	30.0
musa_x	1.11.1.13	25.0
synanceia_horrida	3.2.1.35	37.0
limnoria_quadripunctata	3.2.1.91	30.0
nostoc_flagelliforme	5.4.99.15	50.0
penicillium_expansum	3.1.1.3	37.0
penicillium_expansum	3.1.1.3	55.0
penicillium_expansum	3.1.1.73	37.0
